N82E16813132831,13-132-831,36
9SIA85V56H2389,13-128-942,12
9SIA2F84D69022,13-130-888,14
N82E16813157678,13-157-678,11
N82E16813130973,13-130-973,13
9SIA67S5CF6548,13-121-513,13
9SIA4S84665349,13-135-360,13
9SIA1N83UD9922,13-128-872,13
9SIA1N83UD9906,13-128-748,13
9SIA2F84D69469,13-182-968,13
9SIA24G3KG3676,13-132-570,13
N82E16813135386,13-135-386,13
9SIA2F857B5155,13-132-925,13
N82E16813128771,13-128-771,14
N82E16813130929,13-130-929,14
N82E16813132693,13-132-693,14
N82E16813157754,13-157-754,23
N82E16813132871,13-132-871,14
9SIA1N83UF5910,13-130-877,15
N82E16813188184,13-188-184,15
N82E16813130935,13-130-935,15
N82E16813128930,13-128-930,15
N82E16813128963,13-128-963,16
9SIA67S5BR9547,13-121-515,16
9SIA24G47N1371,13-128-926,16
N82E16813157642,13-157-642,16
N82E16813128892,13-128-892,16
N82E16813157338,13-157-338,16
N82E16813157742,13-157-742,19
N82E16813132936,13-132-936,17
N82E16813128711,13-128-711,17
N82E16813130939,13-130-939,17
N82E16813128964,13-128-964,17
N82E16813128705,13-128-705,18
9SIA2F84D88131,13-130-897,18
N82E16813130937,13-130-937,18
9SIA4S85993338,13-135-355,19
9SIA1N83UD9867,13-131-988,19
9SIA85V56U3464,13-130-752,19
N82E16813130813,13-130-813,19
N82E16813132584,13-132-584,19
N82E16813157669,13-157-669,19
N82E16813130940,13-130-940,21
N82E16813157737,13-157-737,23
9SIA85V41B1177,13-138-395,20
N82E16813157628,13-157-628,20
9SIA85V4M09713,13-128-693,21
9SIA85V4M09841,13-128-687,20
N82E16813130838,13-130-838,21
N82E16813128834,13-128-834,21
N82E16813135356,13-135-356,22
N82E16813157536,13-157-536,22
N82E16813132640,13-132-640,23
N82E16813157588,13-157-588,22
9SIA24G47M9832,13-128-927,23
N82E16813188176,13-188-176,22
N82E16813132928,13-132-928,25
9SIABFS4NW7126,13-130-866,23
9SIA6ZP3R88194,13-130-880,23
N82E16813130730,13-130-730,23
9SIA1N83V71727,13-128-881,24
N82E16813157681,13-157-681,24
N82E16813157738,13-157-738,30
N82E16813157685,13-157-685,27
N82E16813157535,13-157-535,24
9SIA85V4RS1581,13-128-874,24
N82E16813132854,13-132-854,24
9SIA67S5CF6550,13-121-503,22
N82E16813132044,13-132-044,25
N82E16813157687,13-157-687,25
N82E16813157718,13-157-718,25
9SIA85V41B1204,13-132-120,26
N82E16813130735,13-130-735,26
N82E16813132927,13-132-927,29
9SIA85V4M09937,13-128-607,28
9SIA85V4M09800,13-128-869,28
N82E16813131991,13-131-991,29
N82E16813130886,13-130-886,28
N82E16813128719,13-128-719,29
N82E16813130902,13-130-902,29
9SIA85V4R42865,13-130-868,30
N82E16813130921,13-130-921,31
N82E16813157631,13-157-631,31
9SIA85V4R42676,13-130-700,32
N82E16813157499,13-157-499,33
9SIABVR4TX0339,13-130-840,32
9SIA6ZP56V1858,13-128-928,35
9SIA24G4RE4229,13-130-903,33
N82E16813128941,13-128-941,33
